Sentence,Label
"하지만 팀원은 처음 해보는 작업이었고 제가 프로그램 교육을 해주어 작업을 완성할 수 있었습니다.",성공경험
"모델링의 전반적인 것에 대해서 제 나름대로는 굉장히 많은 공부를 할 수 있었습니다.",성공경험
"결과적으로 우리 팀은 컨테이너 활용을 창의적으로 기능적으로 설계했다는 교수님의 칭찬을 받았습니다.",성공경험
"결국, 수술 후 2개월 뒤 경기를 뛸 수 있을 정도로 컨디션을 끌어올렸고 그 성취감은 정말 대단했습니다.",성공경험
"문서의 영문 개정을 맡아 수행한 경험이 있습니다.",성공경험
"첫째, 문서 내용을 영문화가 쉬운 문장으로 변경 관리를 통해 개정하였습니다.",성공경험
"둘째, GMP 용어집, FDA, EudraLex 등을 참고하며 제약 산업에서 보편적으로 사용되는 영어 단어를 활용하였습니다.",성공경험
"결과적으로 130여 개의 문서의 영문 개정이라는 결과를 성취하였습니다.",성공경험
"해당 경험을 통해 유연한 의사소통능력과 구체적인 근거 제시의 중요성을 깨달으며 한층 성장하였습니다.",성공경험
"이 과정에서 저는 특히 각 산업군에 속한 개별 기업들의 계량화된 재무지표를 보고 수익성, 성장성, 재무안정성 등을 분석하는 데 더욱 큰 흥미를 느꼈습니다.",성공경험
"그 해 말에는 실제로 구체적인 산업 분석과 사업전략 수립을 통해 윤민창의투자재단에서 5천만원이란 시드머니 투자유치에 성공했습니다.",성공경험
"그 결과 해당 팀원은 점점 더 열심히 팀 프로젝트에 참여하기 시작했으며 결과적으로는 팀원 간의 사이도 좋아졌으며 팀 과제에서 A+라는 가장 좋은 성과를 낼 수 있었습니다.",성공경험
"그 결과 해당 팀원은 수업이 끝난 후 제게 감사를 표했으며 팀 역시도 11개 팀 중 1위라는 좋은 결과를 얻을 수 있었습니다.",성공경험
"결국 사업성을 인정받아 마지막 평가에서 가장 많은 점수를 얻으며 초기자금 유치에 성공했습니다.",성공경험
"저는 직업교육과 공공기관 청년인턴, 은행 보안요원 등의 경험을 통해 업무 수행능력을 배양할 수 있었습니다.",성공경험
"300시간의 직업교육을 통해 사내 예절 및 Office 실무교육과 회계, 재무 등의 학습을 받았습니다.",성공경험
"그리고 청년인턴 업무를 통해 영수증 및 내역서 정리와 같은 기본적인 사무 업무의 중요성을 배울 수 있었고, 업무와 관련된 자료를 조사하고 정리하는 업무를 통해 행정 업무 능력을 배양할 수 있었습니다.",성공경험
"은행 보안요원의 경험으로 고객을 응대하는 법을 익혔습니다.",성공경험
"학창 시절에 전공 공부를 교과서 외에 논문 또한 찾아보며 학습하였습니다.",성공경험
"이러한 노력으로 매 학기 장학금을 받을 수 있었고, 학과 최우수 성적으로 졸업할 수 있었습니다.",성공경험
"주류회사에서 인턴 근무 중 버드와이저 홍대 이벤트 서포트를 하며 회의에 참여하게 되었고, 새로운 아이디어 방안의 장단점을 적어서 대리님께 보고 드렸습니다.",성공경험
"처음에는 같은 예산이면 두세 가지 게임을 할 수 있는 데, 하나로 가능하겠냐 하셨지만, 소비자 반응이 뜨거울 것이라며 설득했습니다.",성공경험
"그 결과 작년에는 150개 상품만 준비했지만 올해는 준비한 300개 상품을 다 소진할 정도로 참여도가 높아 성황리에 행사를 마무리할 수 있었습니다.",성공경험
"병원 온라인 마케팅 회사에서 근무할 당시 5개월동안 영업 활동 아르바이트를 하며, ‘하면 되는구나’를 직접 느꼈습니다.",성공경험
"그 결과 첫째 달에는 산부인과의 3개월 블로그 관리 계약을 성사시켰습니다.",성공경험
"그리고 4개월 뒤에는 총 6건을 성사시켰고, 월 100만의 인센티브를 회사에서 받게 되었고 학비를 마련하고 해외여행까지 다녀올 만큼돈을 모을 수 있었습니다.",성공경험
"마케팅과 가장 관련되며 성취감을 느낀 경험으로 먹거리 행사에서 매출 1위를 찍고 상금을 받았던 것입니다.",성공경험
"또한 제 연락처에 있던 30~40명의 또 다른 지인들도 방문해준 덕분에 매출 1위를 달성할 수 있었고 상금을 받을 수 있었습니다.",성공경험
"마지막 교육실습이 끝나던 날 학생들에게 한두문장씩의 꼬리표를 남겨줬습니다.",성공경험
"공기업 인턴 당시, 업무 처리 능력 평가에서 A를 받을 수 있었던 비결은 공감과 사과를 바탕으로 문제를 빠르게 해결하고 사후관리까지 진행한 덕분이었습니다.",성공경험
"인턴 당시, 전국에 고지문 발송으로 인해 민원업무가 3배 이상 증가하였습니다.",성공경험
"전국 인턴 중 유일하게 혁신제안서를 제출했고, 경영 기획 능력을 인정받을 수 있었습니다.",성공경험
"해외봉사는 수업 별로 3개의 조로 구성되어있었습니다.",성공경험
"공감을 바탕으로 소통하여 문제를 해결했고, 수업을 완벽하게 마무리할 수 있었습니다.",성공경험
"디지털 뉴딜 사업에서 AI 가공 프로젝트 인턴으로 근무했을 당시 인공지능 모델에 사용할 데이터가 준비되지 않은 상황에 놓인 적이 있습니다.",성공경험
"먼저 데이터를 구하기 쉬운 인터넷에서 벤치마킹할 유명 수산물 간편식을 찾았습니다.",성공경험
"리뷰 데이터가 텍스트이기 때문에 NLP를 같이 공부해가며 프로젝트를 진행했습니다.",성공경험
"그렇게 하여 LDA 토픽 모델링을 통해 상품의 의견들을 단어 주제에 따라 분류하였고 댓글 감성 분석을 통해 소비자가 상품에 긍정 부정적으로 느끼는 요소들을 찾았습니다.",성공경험
"결과적으로 협력업체 부장님은 자사 수산물 간편식을 개발하는 데 많은 도움이 되었다고 굉장히 만족해하셨습니다.",성공경험
"동아리 회장으로 활동하던 당시 코로나 19로 인해 축제를 통한 수입 확보가 어려워지며 예산 마련에 어려움을 겪었던 경험이 있습니다.",성공경험
"온라인으로 굿즈를 판매하였고 프리오더 방식을 통해 재고발생으로 인한 손실을 최소화하였습니다.",성공경험
"도서구입비를 E-book 구매로 전환함으로써 지출을 절반 이상 줄일 수 있었습니다.",성공경험
"학과 내 학생기자로 활동하며 비인기 발간물을 월 100부씩 판매한 경험이 있습니다.",성공경험
"매 월 완판신화를 이루었습니다.",성공경험
"콘텐츠 업로드 시간을 오전/오후/저녁, 평일/주말로 세분화하였고, 해쉬태그별 유입정도와 웹사이트 전환이 가장 높은 콘텐츠의 종류를 분석하였습니다.",성공경험
"기존대비 전환율을 25%이상 상승시킬 수 있었습니다.",성공경험
"약 두 달을 꾸준히 방문한 끝에 8개의 업체 와 제휴에 성공하며 런칭에 필요한 원단 데이터를 모을 수 있었습니다.",성공경험
"사용자 편의성에 직접적인 영향을 미치는 부분을 우선적으로 수정해 출시한 후 지속적인 버그 수정을 통해 업데이트함으로써 성공적으로 런칭을 마무리 하며 자사와 협력사 모두의 목표를 달성할 수 있었습니다.",성공경험
"광고대행사 이노션에서 주관한 프로젝트를 통해 ‘위기를 기회로’ 극복하는 문제해결역량을 갖게 되었습니다.",성공경험
"2030 VOC를 분석하기 위한 신규 채널을 구축한 후, 비대면 구글폼 설문조사를 진행하여 2030 VOC를 수집 및 분석하였습니다.",성공경험
"줌 회의의 익명 투표 기능을 적극 활용하여 소수의 의견까지 최대한 수렴하고, 끊임없이 팀원과 소통하며 갈등을 극복하였습니다.",성공경험
"마케팅 회사에서 데이터 분석 후 프로모션을 기획하여 재구매율 확대 KPI를 달성한 경험이 있습니다.",성공경험
"식품학 전공 수업에서 배운 영양학적 지식 및 고파스(고려대앱) 설문조사 데이터를 활용하여 다양한 VOC를 반영한 콘텐츠를 제작하여 구독자들의 공감을 얻었습니다.",성공경험
"제 인생에 있어 가장 큰 변곡점이 되었던 사건은 바로 중국으로의 이민입니다.",성공경험
"언어도 문화도 하나도 아는 것이 없는 상태로 외국으로 나가 정착한다는 것은 제게 있어 큰 도전이었습니다.",성공경험
"몇 주가 지나자 점점 귀가 트이기 시작했고, 친구들과 친해져서 같이 놀고 싶었던 저는 친구들에게 그들을 닮은 예쁜 캐릭터 아바타와 드레스를 그려주며 다가가려고 노력했습니다.",성공경험
" 얼마 지나지 않아 현지 아이들처럼 자유롭게 대화를 할 수 있을 만큼 중국어 실력이 발전했습니다.",성공경험
" 현지 명문 사립학교에 진학해서도 국어(중국어)를 포함한 과목에서 전학년 1등을 할 수 있었습니다.",성공경험
"저는 창업활동 초기 시제품을 제작할 돈조차 없어 우승상금을 타고자 참가한 항우연 창업캠프에서, 지난 몇 달간 기획한 우리 팀의 아이템인 배달 드론이 아직 상용화되기엔 이르다는 평가를 받고 좌절했었습니다.",성공경험
"우리 제품은 자극에 따른 순발력이 요구되는 mmorpg나 전략형 pvp 게임에도 응용될 수 있다는 범용성과 비슷한 하드웨어 대비 가격경쟁력 및 휴대성 측면에서 좋은 평가를 받았고, 1위를 하며 300만원의 상금을 받을 수 있었습니다.",성공경험
"기획력을 기르기 위해 1년간 한국장학재단 대학생 홍보대사 활동을 하였습니다.",성공경험
"행정업무 능력을 배우기 위해, 학창 시절 대학도서관에서 근로장학생으로 2년간 행정업무를 보조하였습니다.",성공경험
"논의 끝에 직접적으로 장학 사업의 혜택을 받을 수 있는 대학생과 대학 수험생을 중점으로 효율적으로 홍보 활동을 하자는 공동의 의견이 나왔고 모두가 동의하여 활동에 집중할 수 있었습니다.",성공경험
"업무 중에 책 대출을 위해 연체된 상태를 풀어달라는 민원이 자주 있었습니다.",성공경험
"국민건강보험공단 OO 지사 장기요양팀에서 청년인턴으로 재직중에 있습니다.",성공경험
"대학교 재학 시절 실험실 팀원의 일원이었던 저는 실험실 구석에서 사용흔적이 적은 UV램프를 발견하였습니다.",성공경험
"그 결과 창업경진대회에 참가하여 실용성이 높은 아이디어다 라는 평을 받을 수 있었습니다.",성공경험
"뿐만 아니라, 수업 도중 빔 프로젝트의 고장으로 수강에 차질이 생겨 직접 나서서 업체들을 불러 문제를 해결하곤 하였습니다.",성공경험
"동아리 연합 행사를 기획하는 과정에서 100만원의 자금이 필요했습니다. 100만원을 충당하기 위해서 스폰을 받기로 결정했습니다.",성공경험
"결과적으로 130만 원 상당의 스폰을 받아 성공적으로 행사를 마무리했습니다.",성공경험
"청중들이 궁금해할 만한 질문을 추려 인터뷰 형식으로 구성했습니다. 그 결과, 심사위원과 청중의 관심을 사로잡아 입상했습니다.",성공경험
"저는 오뚜기 경영전략팀 일원으로서 원가기획 업무를 담당하고 있습니다.",성공경험
